Date,Close/Last,Volume,Open,High,Low
08/31/2023,$172.13,558637,$171.95,$172.50,$171.63
08/30/2023,$168.05,180175,$168.09,$168.775,$167.60
08/29/2023,$167.39,165034,$165.56,$167.5899,$165.45
08/28/2023,$167.25,174849,$166.34,$167.36,$166.22
08/25/2023,$164.46,112034,$164.27,$165.11,$163.44
08/24/2023,$162.78,243443,$164.52,$165.025,$162.78
08/23/2023,$165.91,189814,$165.43,$166.08,$165.11
08/22/2023,$164.99,157698,$165.84,$166.44,$164.90
08/21/2023,$162.79,197102,$162.16,$163.21,$162.00
08/18/2023,$161.87,273958,$160.84,$162.1999,$160.38
08/17/2023,$162.28,240684,$163.56,$164.005,$162.17
08/16/2023,$162.24,330797,$162.74,$163.92,$162.00
08/15/2023,$165.39,197394,$165.93,$165.93,$164.88
08/14/2023,$166.70,232488,$165.59,$167.095,$165.19
08/11/2023,$167.28,146780,$167.37,$167.64,$166.65
08/10/2023,$167.66,192556,$169.55,$169.72,$167.2143
08/09/2023,$167.23,320124,$167.92,$168.36,$166.41
08/08/2023,$170.29,431692,$169.38,$170.35,$168.39
08/07/2023,$173.39,230641,$172.33,$173.39,$171.8032
08/04/2023,$170.79,207252,$171.69,$172.41,$170.65
08/03/2023,$168.57,421951,$168.43,$168.70,$166.7355
08/02/2023,$173.85,420678,$173.96,$175.37,$173.19
08/01/2023,$171.84,526501,$171.12,$172.36,$170.55
07/31/2023,$168.24,202470,$168.00,$168.57,$167.8136
07/28/2023,$167.15,292281,$167.10,$167.80,$166.69
07/27/2023,$165.43,182305,$165.87,$166.729,$165.38
07/26/2023,$165.70,162291,$165.16,$166.0165,$164.88
07/25/2023,$165.56,233353,$165.00,$165.7982,$164.74
07/24/2023,$164.53,212105,$164.58,$164.9198,$164.25
07/21/2023,$162.81,214376,$163.58,$163.675,$162.60
07/20/2023,$163.28,217934,$163.08,$163.64,$162.40
07/19/2023,$163.97,216805,$164.95,$164.98,$163.68
07/18/2023,$163.19,435614,$161.94,$163.53,$161.87
07/17/2023,$159.45,241321,$159.40,$159.59,$158.165
07/14/2023,$159.15,255270,$159.97,$160.00,$159.08
07/13/2023,$160.35,286441,$160.69,$160.8989,$160.15
07/12/2023,$159.27,248296,$159.47,$160.31,$159.1201
07/11/2023,$158.42,364928,$158.04,$158.55,$157.5001
07/10/2023,$160.24,266623,$160.00,$160.40,$159.53
07/07/2023,$161.77,290156,$161.04,$162.97,$161.04
07/06/2023,$160.83,268331,$161.12,$161.20,$159.8501
07/05/2023,$161.90,357767,$162.31,$162.31,$161.35
07/03/2023,$160.47,110185,$160.88,$161.57,$160.42
06/30/2023,$160.75,311456,$160.14,$161.21,$160.00
06/29/2023,$160.40,347698,$160.07,$160.6199,$159.31
06/28/2023,$160.11,555211,$159.12,$160.605,$158.90
06/27/2023,$157.18,283095,$155.34,$157.21,$155.21
06/26/2023,$154.55,305381,$155.38,$155.62,$153.91
06/23/2023,$153.38,338643,$154.00,$154.02,$152.78
06/22/2023,$157.11,199543,$157.01,$157.79,$156.725
06/21/2023,$156.50,238628,$157.00,$157.3399,$156.15
06/20/2023,$157.15,781256,$158.70,$159.00,$156.817
06/16/2023,$164.35,420682,$166.01,$166.15,$164.23
06/15/2023,$168.18,569443,$164.14,$169.0725,$164.00
06/14/2023,$165.57,952777,$165.89,$166.48,$164.15
06/13/2023,$158.08,858242,$157.89,$159.10,$157.29
06/12/2023,$149.59,289818,$149.10,$149.88,$148.74
06/09/2023,$148.64,366654,$148.00,$149.14,$147.9141
06/08/2023,$146.86,264153,$145.07,$147.00,$145.03
06/07/2023,$145.31,417932,$145.23,$146.03,$145.19
06/06/2023,$148.48,435150,$147.00,$148.79,$146.13
06/05/2023,$145.73,299172,$145.82,$146.45,$145.46
06/02/2023,$146.00,353614,$145.00,$146.39,$145.00
06/01/2023,$140.65,300123,$139.65,$140.86,$139.22
05/31/2023,$136.13,256880,$136.46,$136.5719,$135.145
05/30/2023,$137.73,231758,$139.56,$139.56,$137.37
05/26/2023,$140.08,171735,$139.16,$140.44,$139.08
05/25/2023,$139.60,197471,$139.11,$139.98,$138.81
05/24/2023,$139.33,223533,$140.38,$140.38,$139.1401
05/23/2023,$139.55,230016,$138.55,$140.325,$138.51
05/22/2023,$141.19,194453,$141.66,$141.705,$140.83
05/19/2023,$142.22,178410,$142.07,$142.4399,$141.71
05/18/2023,$142.51,188971,$142.76,$142.765,$141.64
05/17/2023,$142.02,164690,$141.13,$142.175,$141.13
05/16/2023,$141.13,165822,$141.59,$141.715,$141.00
05/15/2023,$142.40,246196,$141.89,$142.41,$141.28
05/12/2023,$143.27,293093,$144.20,$144.85,$142.78
05/11/2023,$142.67,272488,$141.91,$142.68,$141.25
05/10/2023,$143.59,506704,$143.94,$144.23,$143.02
05/09/2023,$140.85,401254,$141.44,$141.7599,$140.58
05/08/2023,$137.81,187648,$137.85,$138.20,$137.2901
05/05/2023,$137.54,223904,$136.21,$137.931,$135.73
05/04/2023,$134.91,241877,$135.20,$135.77,$134.88
05/03/2023,$135.57,265960,$135.91,$136.425,$135.31
05/02/2023,$135.16,221727,$135.30,$135.42,$134.25
05/01/2023,$136.69,147358,$137.33,$137.594,$136.55
04/28/2023,$137.33,296604,$136.62,$137.34,$136.29
04/27/2023,$137.52,323572,$135.76,$137.84,$135.76
04/26/2023,$134.02,324009,$134.49,$134.99,$133.875
04/25/2023,$133.51,257244,$134.75,$134.9399,$133.46
04/24/2023,$134.84,222488,$134.05,$134.97,$133.89
04/21/2023,$134.67,165873,$134.42,$134.79,$133.39
04/20/2023,$133.80,513204,$134.00,$134.4052,$133.02
04/19/2023,$135.26,209675,$135.90,$135.90,$134.79
04/18/2023,$137.04,199207,$137.09,$137.34,$136.56
04/17/2023,$137.75,322204,$136.71,$137.79,$136.66
04/14/2023,$135.96,279098,$136.48,$137.12,$135.62
04/13/2023,$137.23,281747,$137.05,$137.49,$136.30
04/12/2023,$136.44,283257,$137.57,$137.80,$136.31
04/11/2023,$137.59,275989,$137.54,$138.04,$137.23
04/10/2023,$138.01,347672,$138.53,$138.65,$136.8901
04/06/2023,$138.87,223991,$139.19,$139.37,$138.21
04/05/2023,$140.42,220561,$140.55,$141.185,$140.17
04/04/2023,$142.14,349165,$143.04,$143.05,$141.67
04/03/2023,$142.34,232881,$142.00,$142.63,$141.64
03/31/2023,$141.69,234989,$140.99,$141.76,$140.8963
03/30/2023,$139.62,193492,$140.00,$140.36,$139.29
03/29/2023,$139.67,214334,$139.60,$140.54,$139.31
03/28/2023,$137.93,210743,$137.41,$138.50,$137.11
03/27/2023,$136.96,137295,$136.69,$137.31,$136.43
03/24/2023,$136.65,156200,$136.01,$136.66,$135.20
03/23/2023,$135.87,129597,$136.62,$137.0999,$135.1796
03/22/2023,$135.57,301666,$136.07,$137.765,$135.49
03/21/2023,$135.78,224464,$135.20,$136.17,$135.00
03/20/2023,$135.13,277076,$133.65,$135.81,$133.55
03/17/2023,$133.48,192507,$135.56,$135.56,$133.27
03/16/2023,$135.90,190288,$134.03,$136.03,$133.77
03/15/2023,$133.58,287778,$135.00,$135.00,$132.35
03/14/2023,$136.67,221764,$136.41,$136.76,$135.56
03/13/2023,$137.12,247464,$136.41,$137.76,$136.33
03/10/2023,$137.97,343707,$139.20,$139.34,$137.45
03/09/2023,$138.52,166038,$140.18,$140.68,$138.26
03/08/2023,$139.71,138775,$139.49,$139.8499,$138.98
03/07/2023,$139.08,152653,$141.28,$141.39,$138.7518
03/06/2023,$140.13,175499,$140.11,$140.6399,$139.96
03/03/2023,$139.83,244899,$138.57,$139.92,$138.4001
03/02/2023,$137.27,145103,$136.12,$137.34,$136.08
03/01/2023,$136.53,190977,$136.66,$137.49,$136.50
02/28/2023,$135.92,212431,$136.11,$136.59,$135.88
02/27/2023,$136.25,192172,$137.00,$137.1399,$135.9647
02/24/2023,$136.05,218761,$137.20,$137.20,$135.48
02/23/2023,$138.95,198137,$139.03,$139.4899,$138.15
02/22/2023,$138.65,178184,$138.70,$139.28,$138.29
02/21/2023,$139.18,324198,$140.16,$140.58,$138.73
02/17/2023,$142.85,145824,$142.08,$143.052,$141.82
02/16/2023,$142.70,303213,$141.40,$143.66,$141.32
02/15/2023,$140.97,388162,$140.41,$140.979,$140.06
02/14/2023,$142.65,230362,$142.80,$143.12,$141.55
02/13/2023,$143.86,197563,$142.95,$143.91,$142.56
02/10/2023,$143.42,230079,$143.67,$143.9821,$142.51
02/09/2023,$144.83,334021,$146.36,$147.49,$144.691
02/08/2023,$143.83,192417,$144.00,$144.635,$143.31
02/07/2023,$144.64,166906,$143.52,$144.97,$143.059
02/06/2023,$143.79,172256,$144.00,$144.4006,$142.97
02/03/2023,$144.71,248148,$145.62,$146.41,$144.45
02/02/2023,$146.62,299387,$147.00,$147.36,$144.61
02/01/2023,$148.58,213278,$146.58,$149.015,$146.58
01/31/2023,$147.11,145793,$146.30,$147.11,$145.88
01/30/2023,$145.18,182444,$146.00,$146.2896,$145.09
01/27/2023,$147.16,171755,$146.00,$147.73,$145.74
01/26/2023,$145.47,137064,$145.52,$146.19,$144.41
01/25/2023,$146.15,244991,$145.98,$146.47,$145.21
01/24/2023,$146.01,143624,$150.40,$150.40,$145.00
01/23/2023,$146.03,231276,$145.77,$146.59,$145.1178
01/20/2023,$146.11,269628,$144.92,$146.32,$144.50
01/19/2023,$144.18,245010,$144.88,$145.10,$143.62
01/18/2023,$145.51,305423,$148.00,$148.10,$145.07
01/17/2023,$144.77,383737,$144.65,$145.72,$144.266
01/13/2023,$140.30,291571,$140.42,$140.98,$139.52
01/12/2023,$142.36,242907,$142.26,$142.74,$140.71
01/11/2023,$138.85,251041,$139.67,$139.67,$138.63
01/10/2023,$139.14,231090,$139.00,$139.35,$138.17
01/09/2023,$139.94,230147,$139.31,$141.66,$139.24
01/06/2023,$138.97,164944,$136.14,$139.54,$135.91
01/05/2023,$135.52,178407,$135.72,$136.24,$134.6746
01/04/2023,$137.19,467099,$138.21,$138.40,$136.65
01/03/2023,$138.28,309833,$137.96,$138.47,$137.02
12/30/2022,$136.58,168810,$136.88,$137.3999,$136.00
12/29/2022,$137.41,249482,$135.94,$137.49,$135.91
12/28/2022,$134.13,236940,$136.00,$136.77,$133.9001
12/27/2022,$136.16,137626,$136.12,$136.965,$135.8389
12/23/2022,$137.14,149383,$137.04,$137.755,$136.19
12/22/2022,$137.00,211641,$138.28,$138.425,$135.88
12/21/2022,$137.46,238728,$137.11,$137.81,$136.69
12/20/2022,$138.83,178322,$138.89,$140.24,$138.77
12/19/2022,$139.61,191516,$140.00,$140.80,$138.86
12/16/2022,$140.43,170211,$140.28,$141.51,$140.04
12/15/2022,$141.66,151775,$143.22,$143.82,$141.06
12/14/2022,$144.65,170415,$146.01,$146.37,$143.8013
12/13/2022,$144.50,167119,$146.84,$147.3399,$144.33
12/12/2022,$144.12,130768,$143.62,$144.205,$142.75
12/09/2022,$143.34,127868,$142.49,$144.21,$142.49
12/08/2022,$142.28,141031,$142.00,$142.375,$141.62
12/07/2022,$141.86,208218,$141.75,$143.03,$141.3475
12/06/2022,$141.09,242564,$142.88,$142.88,$140.201
12/05/2022,$143.19,223634,$144.76,$144.80,$142.65
12/02/2022,$146.53,164940,$145.56,$146.61,$144.985
12/01/2022,$147.66,199536,$147.22,$148.24,$146.58
11/30/2022,$147.69,171526,$145.44,$147.87,$144.85
11/29/2022,$145.40,170270,$145.26,$146.18,$144.87
11/28/2022,$146.51,140926,$146.84,$147.70,$146.3169
11/25/2022,$148.27,95589,$147.00,$148.645,$146.94
11/23/2022,$146.71,198875,$146.06,$146.71,$145.25
11/22/2022,$145.33,179876,$144.63,$145.50,$144.30
11/21/2022,$142.16,161228,$142.78,$142.925,$141.945
11/18/2022,$143.19,130314,$143.08,$143.51,$142.6308
11/17/2022,$142.93,129795,$141.21,$142.96,$141.0996
11/16/2022,$142.12,122266,$143.15,$143.2426,$141.82
11/15/2022,$143.75,183438,$144.68,$144.97,$142.925
11/14/2022,$142.12,191554,$142.28,$143.395,$141.6929
11/11/2022,$143.26,144386,$142.17,$143.46,$141.51
11/10/2022,$140.52,211315,$137.59,$140.57,$137.56
11/09/2022,$134.53,194951,$136.00,$136.10,$134.10
11/08/2022,$137.50,183951,$137.36,$138.65,$136.65
11/07/2022,$137.26,216496,$136.83,$137.53,$135.90
11/04/2022,$137.35,209994,$136.00,$137.68,$135.60
11/03/2022,$135.25,212274,$135.19,$136.28,$134.23
11/02/2022,$135.39,215943,$136.65,$138.20,$135.25
11/01/2022,$135.16,251053,$138.00,$138.00,$134.47
10/31/2022,$138.81,216768,$138.58,$139.32,$137.57
10/28/2022,$139.52,207836,$137.68,$139.79,$137.55
10/27/2022,$136.47,194513,$137.05,$137.7499,$136.39
10/26/2022,$137.93,185610,$136.89,$138.89,$136.83
10/25/2022,$137.07,193083,$135.88,$137.91,$135.7801
10/24/2022,$134.74,188352,$133.63,$135.0995,$133.14
10/21/2022,$133.76,313624,$131.69,$133.92,$131.34
10/20/2022,$133.24,172043,$133.64,$134.80,$132.80
10/19/2022,$132.97,176115,$133.58,$133.8899,$132.0863
10/18/2022,$134.26,350584,$135.26,$135.31,$133.22
10/17/2022,$136.16,206511,$135.85,$136.80,$135.85
10/14/2022,$134.11,303559,$136.40,$136.40,$134.0382
10/13/2022,$136.38,294000,$133.27,$136.80,$132.50
10/12/2022,$135.00,214891,$135.55,$136.31,$135.00
10/11/2022,$135.06,282391,$134.12,$136.85,$134.12
10/10/2022,$134.86,294220,$135.76,$135.76,$134.26
10/07/2022,$135.85,292348,$136.33,$136.84,$135.205
10/06/2022,$136.17,246216,$136.35,$137.12,$136.01
10/05/2022,$138.09,193066,$137.54,$138.52,$136.37
10/04/2022,$139.85,325460,$138.35,$140.18,$138.2686
10/03/2022,$135.59,368819,$134.15,$136.20,$133.80
09/30/2022,$130.29,424944,$134.21,$134.43,$130.07
09/29/2022,$133.76,421077,$135.11,$135.15,$132.545
09/28/2022,$136.89,213092,$134.76,$137.4358,$134.35
09/27/2022,$135.74,303405,$136.89,$137.23,$134.84
09/26/2022,$135.62,265804,$136.13,$137.41,$135.10
09/23/2022,$137.28,475738,$137.60,$137.61,$135.84
09/22/2022,$139.05,388351,$140.72,$141.50,$138.12
09/21/2022,$137.58,238254,$139.50,$140.00,$137.57
09/20/2022,$140.73,276914,$141.60,$142.15,$140.20
09/19/2022,$141.45,238482,$140.12,$141.68,$140.00
09/16/2022,$140.74,212479,$140.32,$141.26,$140.19
09/15/2022,$140.45,239892,$141.16,$142.36,$140.24
09/14/2022,$141.47,199519,$141.54,$142.71,$140.82
09/13/2022,$140.23,265736,$142.49,$142.947,$140.20
09/12/2022,$145.04,228666,$144.66,$145.89,$144.66
09/09/2022,$145.59,159385,$146.03,$146.03,$145.20
09/08/2022,$144.13,264479,$142.61,$144.26,$142.47
09/07/2022,$143.34,311232,$141.99,$143.509,$140.96
09/06/2022,$143.94,232272,$145.00,$145.33,$143.28
09/02/2022,$145.56,189666,$147.55,$147.87,$145.08
09/01/2022,$146.80,268599,$147.61,$147.865,$145.6111
08/31/2022,$149.37,293438,$150.55,$151.04,$149.315
08/30/2022,$150.17,290758,$152.65,$152.77,$149.55
08/29/2022,$151.77,173840,$151.22,$152.4757,$151.20
08/26/2022,$151.77,207526,$155.15,$155.495,$151.731
08/25/2022,$156.00,112884,$155.00,$156.00,$154.53
08/24/2022,$154.50,220615,$153.40,$155.15,$153.21
08/23/2022,$153.48,185602,$153.74,$155.28,$153.48
08/22/2022,$154.32,206018,$155.60,$155.95,$153.95
08/19/2022,$156.46,184333,$157.67,$157.97,$156.12
08/18/2022,$159.13,163409,$159.48,$159.77,$158.78
08/17/2022,$160.77,148133,$160.08,$161.68,$159.81
08/16/2022,$159.42,191545,$159.30,$159.93,$158.58
08/15/2022,$160.46,142386,$160.90,$160.90,$159.42
08/12/2022,$161.31,203720,$160.05,$161.61,$159.24
08/11/2022,$158.60,124556,$158.88,$159.7299,$158.28
08/10/2022,$157.89,243116,$156.00,$158.35,$155.1701
08/09/2022,$152.94,289163,$155.00,$156.00,$152.46
08/08/2022,$156.20,259938,$157.00,$157.285,$156.04
08/05/2022,$157.31,233253,$157.61,$158.0214,$156.25
08/04/2022,$156.66,398509,$157.25,$158.1899,$156.63
08/03/2022,$163.13,190939,$162.84,$163.88,$161.25
08/02/2022,$163.66,215906,$164.30,$165.20,$163.52
08/01/2022,$166.77,248671,$165.58,$167.04,$165.58
07/29/2022,$162.59,293716,$159.95,$162.78,$159.335
07/28/2022,$159.51,176719,$158.70,$159.80,$157.70
07/27/2022,$160.05,129326,$158.93,$160.40,$158.00
07/26/2022,$158.06,154507,$158.81,$159.07,$157.93
07/25/2022,$159.42,111667,$160.05,$160.05,$158.8801
07/22/2022,$160.30,133392,$160.59,$161.165,$159.72
07/21/2022,$159.18,199242,$158.53,$159.42,$158.09
07/20/2022,$157.90,255098,$159.60,$159.68,$157.40
07/19/2022,$160.42,321440,$159.17,$160.54,$158.745
07/18/2022,$156.75,228042,$157.00,$158.13,$156.38
07/15/2022,$156.70,204339,$155.69,$156.85,$154.93
07/14/2022,$153.14,248563,$154.42,$154.42,$152.175
07/13/2022,$155.44,120436,$154.05,$155.97,$153.9101
07/12/2022,$155.43,179420,$154.66,$156.45,$154.53
07/11/2022,$155.17,159743,$156.60,$156.62,$155.03
07/08/2022,$156.76,159136,$156.42,$157.33,$156.20
07/07/2022,$157.15,241763,$155.11,$157.17,$155.02
07/06/2022,$152.83,223528,$153.61,$153.61,$152.14
07/05/2022,$154.67,208561,$153.15,$154.71,$152.60
07/01/2022,$155.47,178273,$152.89,$155.59,$152.82
06/30/2022,$154.17,147296,$153.66,$154.63,$152.395
06/29/2022,$155.67,108300,$156.40,$156.43,$155.2195
06/28/2022,$157.11,225728,$159.26,$160.82,$157.02
06/27/2022,$156.53,207999,$157.69,$157.94,$156.35
06/24/2022,$159.08,178797,$157.88,$159.08,$157.30
06/23/2022,$157.52,176348,$157.85,$158.609,$156.28
06/22/2022,$159.14,166724,$156.93,$160.00,$156.93
06/21/2022,$159.09,319704,$157.32,$159.632,$157.32
06/17/2022,$153.95,397944,$154.15,$154.44,$152.39
06/16/2022,$154.46,461556,$156.44,$156.70,$153.52
06/15/2022,$156.75,210977,$155.09,$157.4272,$154.3101
06/14/2022,$155.16,265939,$155.50,$156.1798,$154.13
06/13/2022,$155.50,339474,$157.60,$157.74,$155.14
06/10/2022,$161.30,241620,$162.50,$162.964,$161.29
06/09/2022,$164.51,126879,$166.03,$166.99,$164.51
06/08/2022,$165.35,179588,$166.45,$166.675,$164.99
06/07/2022,$166.25,192024,$164.81,$166.42,$164.6799
06/06/2022,$165.58,157614,$167.28,$167.4082,$165.32
06/03/2022,$164.81,261836,$166.12,$166.12,$164.105
06/02/2022,$170.24,148317,$169.16,$170.37,$168.17
06/01/2022,$168.70,194141,$169.67,$169.868,$167.4663
05/31/2022,$166.37,253408,$167.21,$167.21,$165.50
05/27/2022,$166.83,229413,$165.42,$166.87,$165.239
05/26/2022,$165.53,233319,$164.00,$166.10,$163.70
05/25/2022,$161.03,255987,$159.65,$161.88,$159.65
05/24/2022,$160.60,221650,$160.44,$161.13,$159.68
05/23/2022,$161.35,250076,$160.57,$162.27,$160.28
05/20/2022,$158.66,422603,$159.19,$160.03,$156.18
05/19/2022,$155.89,492723,$155.26,$157.12,$155.25
05/18/2022,$155.48,342006,$158.44,$158.76,$155.27
05/17/2022,$159.98,273494,$159.13,$160.22,$158.92
05/16/2022,$159.21,201539,$159.43,$160.02,$157.95
05/13/2022,$161.33,246224,$159.95,$162.13,$159.63
05/12/2022,$158.54,517146,$157.20,$159.70,$156.9601
05/11/2022,$157.06,464446,$161.45,$162.27,$157.05
05/10/2022,$166.45,317375,$168.85,$169.70,$165.21
05/09/2022,$168.47,366347,$170.49,$171.40,$168.25
05/06/2022,$173.30,293461,$173.08,$174.31,$171.462
05/05/2022,$169.93,331722,$173.48,$173.83,$168.90
05/04/2022,$174.85,204804,$172.02,$175.14,$170.7011
05/03/2022,$172.06,163584,$170.70,$172.74,$170.70
05/02/2022,$170.69,178566,$170.37,$171.00,$168.34
04/29/2022,$171.00,139174,$172.89,$174.72,$170.77
04/28/2022,$172.97,298324,$170.65,$173.82,$169.1775
04/27/2022,$168.04,204318,$167.50,$169.90,$167.50
04/26/2022,$166.82,293269,$169.56,$170.63,$166.82
04/25/2022,$172.16,185799,$169.98,$172.25,$169.48
04/22/2022,$169.53,185664,$172.47,$172.5806,$169.35
04/21/2022,$173.67,189501,$177.09,$177.43,$173.52
04/20/2022,$175.45,253634,$175.69,$176.88,$174.97
04/19/2022,$171.45,195399,$170.00,$171.65,$169.705
04/18/2022,$170.27,281395,$169.48,$170.89,$169.30
04/14/2022,$167.26,196374,$169.30,$170.50,$167.11
04/13/2022,$168.44,264455,$166.81,$168.84,$166.81
04/12/2022,$165.73,452295,$166.92,$168.12,$165.13
04/11/2022,$169.64,313481,$169.74,$171.46,$168.80
04/08/2022,$170.78,366450,$170.00,$172.025,$169.58
04/07/2022,$174.49,257516,$174.51,$175.545,$172.7695
04/06/2022,$176.52,227753,$176.30,$177.69,$175.5102
04/05/2022,$177.66,242445,$181.50,$181.67,$177.50
04/04/2022,$182.58,261234,$181.00,$183.13,$180.41
04/01/2022,$180.37,148546,$180.31,$180.94,$178.73
03/31/2022,$180.25,230394,$181.82,$182.34,$180.24
03/30/2022,$180.62,179504,$182.25,$182.71,$180.10
03/29/2022,$184.81,393653,$183.74,$186.00,$183.74
03/28/2022,$177.85,240078,$178.27,$179.20,$177.13
03/25/2022,$178.43,231890,$179.87,$180.395,$177.62
03/24/2022,$180.27,299896,$180.08,$180.53,$178.76
03/23/2022,$175.78,419465,$176.98,$178.61,$175.78
03/22/2022,$172.82,229078,$171.80,$173.69,$171.36
03/21/2022,$171.80,233458,$171.90,$172.96,$171.2176
03/18/2022,$171.70,178983,$170.97,$171.74,$169.89
03/17/2022,$171.74,300287,$170.05,$172.14,$168.52
03/16/2022,$171.89,384402,$169.88,$171.99,$168.77
03/15/2022,$165.93,388180,$165.20,$166.32,$164.26
03/14/2022,$161.09,389528,$162.50,$163.35,$160.61
03/11/2022,$158.27,356034,$160.74,$161.62,$158.17
03/10/2022,$164.43,392732,$165.38,$165.38,$162.52
03/09/2022,$164.05,438832,$164.21,$165.63,$162.80
03/08/2022,$156.34,739550,$159.01,$159.99,$155.05
03/07/2022,$160.17,569780,$163.76,$164.62,$160.00
03/04/2022,$170.75,335308,$170.84,$171.08,$169.09
03/03/2022,$176.09,289506,$178.22,$178.4788,$174.82
03/02/2022,$179.15,342094,$177.07,$179.76,$177.07
03/01/2022,$181.71,305553,$183.83,$185.098,$180.85
02/28/2022,$182.95,321990,$184.47,$184.8754,$181.645
02/25/2022,$185.38,228292,$183.90,$185.73,$183.26
02/24/2022,$182.23,363111,$177.02,$182.55,$176.68
02/23/2022,$183.84,242279,$187.73,$188.59,$183.67
02/22/2022,$185.64,202376,$187.04,$187.47,$184.40
02/18/2022,$188.97,183083,$188.87,$189.29,$187.5101
02/17/2022,$186.54,192221,$188.00,$188.53,$186.1298
02/16/2022,$190.30,206995,$190.11,$190.8999,$189.21
02/15/2022,$189.40,227517,$189.24,$190.058,$188.44
02/14/2022,$188.97,259562,$190.00,$190.50,$187.83
02/11/2022,$192.71,230027,$194.45,$196.20,$191.9054
02/10/2022,$194.41,421090,$195.00,$197.30,$194.25
02/09/2022,$201.37,342545,$202.12,$203.9499,$200.39
02/08/2022,$200.32,288557,$200.00,$200.7324,$198.0138
02/07/2022,$197.24,177994,$198.15,$198.41,$196.53
02/04/2022,$196.88,267494,$198.06,$198.2377,$194.77
02/03/2022,$199.53,299111,$199.98,$201.46,$199.24
02/02/2022,$199.66,243681,$198.94,$199.925,$197.8745
02/01/2022,$196.43,333851,$195.25,$196.73,$194.70
01/31/2022,$198.45,418816,$196.00,$198.72,$194.915
01/28/2022,$193.13,274674,$192.00,$193.36,$188.20
01/27/2022,$189.96,336917,$192.466,$193.54,$189.29
01/26/2022,$194.17,537266,$198.48,$198.516,$192.83
01/25/2022,$197.01,433115,$195.00,$198.77,$192.68
01/24/2022,$197.70,546600,$195.40,$197.91,$192.94
01/21/2022,$199.77,363691,$199.18,$200.95,$198.56
01/20/2022,$201.47,282956,$203.57,$204.805,$201.23
01/19/2022,$202.42,562224,$206.61,$206.70,$202.1004
01/18/2022,$207.47,379649,$209.10,$209.49,$207.19
01/14/2022,$210.69,267661,$210.65,$211.2437,$209.16
01/13/2022,$211.37,546959,$211.00,$213.74,$210.3746
01/12/2022,$206.61,511414,$205.00,$207.66,$204.65
01/11/2022,$201.90,255528,$201.30,$201.97,$199.55
01/10/2022,$200.35,379983,$200.98,$201.14,$197.668
01/07/2022,$200.44,371098,$200.68,$201.99,$198.72
01/06/2022,$199.75,422752,$200.63,$200.80,$196.18
01/05/2022,$196.95,555709,$199.80,$201.3382,$196.85
01/04/2022,$199.19,1057316,$193.08,$201.43,$192.32
01/03/2022,$186.29,353619,$186.81,$187.4632,$185.16
12/31/2021,$185.30,189931,$184.45,$186.15,$184.34
12/30/2021,$184.08,123177,$184.27,$184.7272,$183.71
12/29/2021,$183.68,117855,$184.26,$184.599,$182.85
12/28/2021,$184.75,113648,$185.91,$186.37,$184.64
12/27/2021,$185.90,197052,$184.01,$186.2796,$184.01
12/23/2021,$183.78,167889,$183.08,$184.31,$182.91
12/22/2021,$181.36,165857,$180.06,$181.55,$180.06
12/21/2021,$182.82,180088,$182.80,$183.73,$182.09
12/20/2021,$181.95,251538,$181.56,$182.19,$180.1057
12/17/2021,$184.04,382609,$185.59,$185.7398,$183.90
12/16/2021,$187.34,384500,$187.87,$188.95,$187.135
12/15/2021,$186.75,479134,$185.51,$187.00,$184.37
12/14/2021,$180.78,440491,$181.00,$182.4134,$179.215
12/13/2021,$176.12,583773,$177.17,$177.5163,$175.665
12/10/2021,$182.35,125531,$182.04,$182.35,$180.5908
12/09/2021,$180.77,186586,$181.00,$181.22,$180.00
12/08/2021,$182.48,265535,$183.45,$183.50,$181.81
12/07/2021,$187.44,245085,$186.52,$187.90,$185.90
12/06/2021,$184.59,189631,$183.25,$185.01,$182.3901
12/03/2021,$182.46,193967,$183.68,$184.40,$181.45
12/02/2021,$183.16,238246,$179.66,$183.62,$179.4161
12/01/2021,$178.29,246719,$180.80,$182.78,$178.25
11/30/2021,$177.85,331260,$178.03,$178.33,$175.67
11/29/2021,$177.47,222099,$178.71,$179.0329,$177.02
11/26/2021,$179.83,171374,$180.74,$181.15,$178.79
11/24/2021,$184.81,255467,$184.90,$185.12,$183.51
11/23/2021,$185.06,183157,$185.09,$185.58,$184.18
11/22/2021,$185.09,264220,$186.12,$186.435,$184.555
11/19/2021,$185.96,197419,$185.36,$186.30,$185.26
11/18/2021,$184.65,271808,$186.15,$186.15,$183.86
11/17/2021,$186.21,204316,$186.00,$186.543,$184.73
11/16/2021,$187.43,228668,$187.00,$188.18,$186.90
11/15/2021,$184.39,177072,$185.02,$185.4596,$184.34
11/12/2021,$184.40,291149,$181.90,$184.75,$181.501
11/11/2021,$179.03,122655,$178.47,$179.33,$178.19
11/10/2021,$177.36,202987,$177.45,$179.29,$176.72
11/09/2021,$176.32,222484,$178.25,$178.50,$175.64
11/08/2021,$180.48,204355,$179.52,$180.56,$179.15
11/05/2021,$179.28,176536,$180.91,$181.18,$178.50
11/04/2021,$181.48,171347,$182.00,$182.84,$180.60
11/03/2021,$181.07,163023,$179.90,$181.36,$179.19
11/02/2021,$179.61,166516,$180.00,$180.00,$177.74
11/01/2021,$179.98,219128,$178.13,$179.98,$178.13
10/29/2021,$176.57,164979,$176.20,$176.69,$175.62
